unique_key,created_date,agency,agency_name,complaint_type,descriptor,status,borough,location_type,closed_date
65950295,2025-08-25T21:02:38.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,QUEENS,Street/Sidewalk,2025-08-25T21:41:26.000
65944694,2025-08-25T21:02:34.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BRONX,Residential Building/House,2025-08-25T22:04:28.000
65950397,2025-08-25T21:02:23.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BROOKLYN,Residential Building/House,2025-08-25T21:50:35.000
65952671,2025-08-25T21:02:14.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Closed,BROOKLYN,Store/Commercial,2025-08-26T00:43:59.000
65948275,2025-08-25T21:02:08.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T21:25:21.000
65945856,2025-08-25T21:02:06.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BROOKLYN,Residential Building/House,2025-08-25T21:29:13.000
65945843,2025-08-25T21:01:53.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BRONX,Residential Building/House,2025-08-25T22:17:08.000
65948418,2025-08-25T21:01:44.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Closed,BRONX,Street/Sidewalk,2025-08-25T21:53:54.000
65952447,2025-08-25T21:01:32.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T21:45:59.000
65951567,2025-08-25T21:01:30.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Closed,BROOKLYN,Residential Building/House,2025-08-25T22:05:29.000
65949839,2025-08-25T21:01:22.000,DSNY,Department of Sanitation,Dirty Condition,Trash,In Progress,BROOKLYN,Sidewalk,
65944441,2025-08-25T21:01:12.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,MANHATTAN,Street/Sidewalk,2025-08-25T22:39:19.000
65947725,2025-08-25T21:01:03.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Closed,QUEENS,Street/Sidewalk,2025-08-25T22:14:42.000
65945792,2025-08-25T21:01:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,Open,MANHATTAN,,
65944241,2025-08-25T21:01:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),Open,MANHATTAN,,
65950053,2025-08-25T21:01:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",Open,BRONX,,
65945507,2025-08-25T21:00:47.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T21:44:10.000
65951746,2025-08-25T21:00:43.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,In Progress,QUEENS,Street/Sidewalk,
65952408,2025-08-25T21:00:41.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BRONX,Street/Sidewalk,2025-08-25T22:03:09.000
65949359,2025-08-25T21:00:38.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,MANHATTAN,Residential Building/House,2025-08-25T21:29:50.000
65952501,2025-08-25T21:00:36.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T21:43:53.000
65946444,2025-08-25T21:00:19.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,In Progress,BRONX,Street,
65946733,2025-08-25T21:00:15.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T21:47:10.000
65947049,2025-08-25T21:00:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Closed,STATEN ISLAND,Residential Building/House,2025-08-25T21:46:00.000
65952805,2025-08-25T21:00:07.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T21:25:43.000
65948480,2025-08-25T21:00:04.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,In Progress,QUEENS,Street,
65945872,2025-08-25T21:00:03.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BRONX,Street/Sidewalk,2025-08-25T21:12:20.000
65946931,2025-08-25T21:00:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,Open,BRONX,,
65950647,2025-08-25T20:59:58.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,In Progress,BROOKLYN,Street/Sidewalk,
65948062,2025-08-25T20:59:25.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,BRONX,Street/Sidewalk,2025-08-25T22:01:44.000
65946696,2025-08-25T20:59:23.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,QUEENS,Street/Sidewalk,2025-08-25T21:13:14.000
65945054,2025-08-25T20:59:13.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,In Progress,QUEENS,Street/Sidewalk,
65952251,2025-08-25T20:58:25.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Closed,QUEENS,Street/Sidewalk,2025-08-26T01:33:23.000
65948441,2025-08-25T20:58:09.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,In Progress,BRONX,Street/Sidewalk,
65950024,2025-08-25T20:58:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),Open,QUEENS,,
65951196,2025-08-25T20:58:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),Open,MANHATTAN,,
65947781,2025-08-25T20:58:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",Open,BRONX,,
65949395,2025-08-25T20:57:59.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BRONX,Street/Sidewalk,2025-08-25T21:25:00.000
65949992,2025-08-25T20:57:55.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,"Bodega, Deli, or Convenience Store",In Progress,QUEENS,Business,
65946874,2025-08-25T20:57:43.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Closed,QUEENS,Street/Sidewalk,2025-08-25T21:39:35.000
65946502,2025-08-25T20:57:40.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,In Progress,BROOKLYN,Street/Sidewalk,
65951062,2025-08-25T20:57:33.000,DSNY,Department of Sanitation,Dead Animal,Cat,In Progress,STATEN ISLAND,Street,
65950433,2025-08-25T20:57:08.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BRONX,Residential Building/House,2025-08-26T00:57:16.000
65950164,2025-08-25T20:56:58.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T22:11:11.000
65950248,2025-08-25T20:56:51.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T21:42:46.000
65952252,2025-08-25T20:56:42.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Closed,QUEENS,Street/Sidewalk,2025-08-25T22:14:06.000
65948299,2025-08-25T20:56:30.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Closed,MANHATTAN,Street/Sidewalk,2025-08-25T21:29:45.000
65952693,2025-08-25T20:56:26.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BROOKLYN,Residential Building/House,2025-08-25T21:54:47.000
65946904,2025-08-25T20:56:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,Open,STATEN ISLAND,,
65946224,2025-08-25T20:55:56.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,In Progress,BROOKLYN,Sidewalk,
65947609,2025-08-25T20:55:54.000,DSNY,Department of Sanitation,Dirty Condition,Trash,In Progress,STATEN ISLAND,Yard,
65950702,2025-08-25T20:55:46.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,In Progress,QUEENS,Street,
65951630,2025-08-25T20:55:27.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Closed,BRONX,Street/Sidewalk,2025-08-25T21:12:10.000
65953383,2025-08-25T20:55:16.000,DSNY,Department of Sanitation,Sanitation Worker or Vehicle Complaint,Inappropriate Behavior,In Progress,BROOKLYN,Street,
65953071,2025-08-25T20:55:13.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,In Progress,BROOKLYN,Street/Sidewalk,
65945629,2025-08-25T20:55:05.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,MANHATTAN,Street/Sidewalk,2025-08-25T22:08:25.000
65945374,2025-08-25T20:55:03.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Closed,QUEENS,Street/Sidewalk,2025-08-26T00:59:36.000
65944586,2025-08-25T20:55:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,Open,BROOKLYN,,
65946597,2025-08-25T20:55:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),Open,MANHATTAN,,
65947755,2025-08-25T20:55:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),Open,MANHATTAN,,
65946743,2025-08-25T20:54:37.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T21:10:14.000
65944653,2025-08-25T20:54:31.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,MANHATTAN,Residential Building/House,2025-08-25T21:28:32.000
65950488,2025-08-25T20:54:19.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BRONX,Street/Sidewalk,2025-08-25T21:12:42.000
65946953,2025-08-25T20:54:18.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Closed,MANHATTAN,Store/Commercial,2025-08-25T21:49:38.000
65945587,2025-08-25T20:54:06.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T21:47:53.000
65951023,2025-08-25T20:53:53.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Closed,BRONX,Street/Sidewalk,2025-08-25T21:34:02.000
65951726,2025-08-25T20:53:40.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T21:31:40.000
65951490,2025-08-25T20:53:38.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Closed,BROOKLYN,Store/Commercial,2025-08-25T22:46:10.000
65946204,2025-08-25T20:53:27.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,In Progress,QUEENS,Residential Building/House,
65945808,2025-08-25T20:53:23.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Closed,BROOKLYN,Store/Commercial,2025-08-26T00:43:24.000
65944426,2025-08-25T20:53:23.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Closed,QUEENS,Street/Sidewalk,2025-08-25T22:18:49.000
65947348,2025-08-25T20:53:17.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,In Progress,QUEENS,Street/Sidewalk,
65944685,2025-08-25T20:53:03.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BRONX,Residential Building/House,2025-08-25T22:05:09.000
65949700,2025-08-25T20:52:52.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,In Progress,BRONX,Residential Building/House,
65946989,2025-08-25T20:52:48.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,MANHATTAN,Residential Building/House,2025-08-25T21:35:38.000
65951428,2025-08-25T20:52:40.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T22:19:38.000
65947904,2025-08-25T20:52:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,QUEENS,Street/Sidewalk,2025-08-25T21:15:39.000
65946584,2025-08-25T20:52:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",Open,BRONX,,
65944306,2025-08-25T20:52:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),Closed,BRONX,,2025-08-25T20:54:00.000
65947629,2025-08-25T20:51:57.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Closed,BROOKLYN,Street,2025-08-25T21:05:11.000
65946353,2025-08-25T20:51:25.000,DSNY,Department of Sanitation,Dirty Condition,Trash,In Progress,BRONX,Sidewalk,
65950666,2025-08-25T20:51:25.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,In Progress,QUEENS,Street,
65952237,2025-08-25T20:51:25.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,In Progress,BROOKLYN,Street/Sidewalk,
65953278,2025-08-25T20:51:12.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,In Progress,BROOKLYN,Sidewalk,
65950464,2025-08-25T20:51:12.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T21:41:55.000
65950901,2025-08-25T20:51:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Closed,BRONX,Street,2025-08-25T23:03:00.000
65949285,2025-08-25T20:50:53.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Closed,BROOKLYN,Store/Commercial,2025-08-26T00:44:29.000
65947210,2025-08-25T20:50:45.000,NYPD,New York City Police Department,Animal-Abuse,Neglected,Closed,QUEENS,Residential Building/House,2025-08-25T21:29:34.000
65947222,2025-08-25T20:50:37.000,NYPD,New York City Police Department,Blocked Driveway,No Access,In Progress,BROOKLYN,Street/Sidewalk,
65947346,2025-08-25T20:50:32.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,In Progress,BROOKLYN,Street/Sidewalk,
65950506,2025-08-25T20:50:09.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Closed,BRONX,Street/Sidewalk,2025-08-25T21:12:11.000
65950351,2025-08-25T20:50:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,Open,BRONX,,
65947352,2025-08-25T20:49:57.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,In Progress,BROOKLYN,Street/Sidewalk,
65950394,2025-08-25T20:49:57.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BROOKLYN,Residential Building/House,2025-08-25T23:12:39.000
65952665,2025-08-25T20:49:57.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Closed,MANHATTAN,Store/Commercial,2025-08-25T21:51:07.000
65952659,2025-08-25T20:48:41.000,NYPD,New York City Police Department,Illegal Fireworks,N/A,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T20:59:12.000
65952786,2025-08-25T20:48:33.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BRONX,Street/Sidewalk,2025-08-25T22:25:39.000
65949707,2025-08-25T20:48:31.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,In Progress,BRONX,Street/Sidewalk,
65953182,2025-08-25T20:48:31.000,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Non Passenger,In Progress,MANHATTAN,,
65945928,2025-08-25T20:48:30.000,DOT,Department of Transportation,Street Condition,Pothole,Open,QUEENS,,
65950782,2025-08-25T20:48:30.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,In Progress,QUEENS,Street/Sidewalk,
65950890,2025-08-25T20:48:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Closed,QUEENS,Street,2025-08-26T00:50:00.000
65949878,2025-08-25T20:47:58.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,In Progress,BROOKLYN,Sidewalk,
65949282,2025-08-25T20:47:24.000,NYPD,New York City Police Department,Illegal Fireworks,N/A,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T21:24:13.000
65950497,2025-08-25T20:47:23.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Closed,BRONX,Street/Sidewalk,2025-08-25T21:12:06.000
65950274,2025-08-25T20:47:22.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Closed,QUEENS,Street/Sidewalk,2025-08-25T21:32:56.000
65948523,2025-08-25T20:47:20.000,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,In Progress,QUEENS,Street,
65951549,2025-08-25T20:47:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BROOKLYN,Residential Building/House,2025-08-25T21:45:02.000
65947007,2025-08-25T20:47:10.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BROOKLYN,Residential Building/House,2025-08-25T21:35:20.000
65951607,2025-08-25T20:46:56.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,MANHATTAN,Street/Sidewalk,2025-08-25T22:18:12.000
65952781,2025-08-25T20:46:56.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,QUEENS,Street/Sidewalk,2025-08-25T21:19:24.000
65952727,2025-08-25T20:46:53.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BRONX,Residential Building/House,2025-08-25T21:48:41.000
65947382,2025-08-25T20:46:53.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,In Progress,QUEENS,Residential Building/House,
65952664,2025-08-25T20:46:47.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Closed,MANHATTAN,Store/Commercial,2025-08-25T21:07:53.000
65945008,2025-08-25T20:46:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,In Progress,BROOKLYN,Street/Sidewalk,
65952846,2025-08-25T20:46:25.000,DOT,Department of Transportation,Street Condition,Pothole,Open,QUEENS,,
65948770,2025-08-25T20:46:20.000,DSNY,Department of Sanitation,Dirty Condition,Trash,In Progress,BRONX,Alley,
65953302,2025-08-25T20:45:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Closed,QUEENS,Street/Sidewalk,2025-08-25T21:39:45.000
65948222,2025-08-25T20:45:42.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BROOKLYN,Residential Building/House,2025-08-25T21:14:40.000
65950668,2025-08-25T20:45:41.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,In Progress,QUEENS,Street,
65949569,2025-08-25T20:45:39.000,DPR,Department of Parks and Recreation,Illegal Tree Damage,Roots Damaged,In Progress,QUEENS,Street,
65950950,2025-08-25T20:45:34.000,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,Closed,BROOKLYN,Residential Building/House,2025-08-26T00:54:41.000
